label,pattern,attr,replace
odonata,Anatya guttata,lower,
odonata,Libellula guttata,lower,Anatya guttata
odonata,Agrionoptera difficilis,lower,Anatya guttata
odonata,Anatya anomala,lower,Anatya guttata
odonata,Anatya normalis,lower,Anatya guttata
odonata,Anatya theresiae,lower,Anatya guttata
odonata,Anatya januaria,lower,
odonata,Antidythemis nigra,lower,
odonata,Antidythemis trameiformis,lower,
odonata,Archaeophlebia martini,lower,
odonata,Neophlebia martini,lower,Archaeophlebia martini
odonata,Argyrothemis argentea,lower,
odonata,Atoconeura aethiopica,lower,
odonata,Atoconeura biordinata,lower,
odonata,Atoconeura leopardina,lower,Atoconeura biordinata
odonata,Atoconeura chirinda,lower,Atoconeura biordinata
odonata,Atoconeura eudoxia,lower,
odonata,Accaphila eudoxia,lower,Atoconeura eudoxia
odonata,Atoconeura extraordinata,lower,Atoconeura eudoxia
odonata,Atoconeura kenya,lower,
odonata,Atoconeura luxata,lower,
odonata,Atoconeura pseudeudoxia,lower,
odonata,Atratothemis reelsi,lower,
odonata,Austrothemis nigrescens,lower,
odonata,Diplax nigrescens,lower,Austrothemis nigrescens
odonata,Bironides glochidion,lower,
odonata,Bironides liesthes,lower,
odonata,Bironides superstes,lower,
odonata,Bironides teuchestes,lower,
odonata,Bironides ypsilon,lower,
odonata,Boninthemis insularis,lower,
odonata,Neothemis insularis,lower,Boninthemis insularis
odonata,Brachydiplax chalybea,lower,
odonata,Brachydiplax maria,lower,Brachydiplax chalybea
odonata,Brachydiplax chalybea,lower,Brachydiplax chalybea
odonata,Brachydiplax chalybea,lower,Brachydiplax chalybea
odonata,Planiplax okinavensis,lower,Brachydiplax chalybea
odonata,Brachydiplax denticauda,lower,
odonata,Diplax denticauda,lower,Brachydiplax denticauda
odonata,Nannodiplax finschi,lower,Brachydiplax denticauda
odonata,Brachydiplax australis,lower,Brachydiplax denticauda
odonata,Brachydiplax duivenbodei,lower,
odonata,Perithemis duivenbodei,lower,Brachydiplax duivenbodei
odonata,Brachydiplax farinosa,lower,
odonata,Brachydiplax pruinosa,lower,Brachydiplax farinosa
odonata,Brachydiplax sobrina,lower,
odonata,Libellula sobrina,lower,Brachydiplax sobrina
odonata,Brachydiplax indica,lower,Brachydiplax sobrina
odonata,Brachydiplax gestroi,lower,Brachydiplax sobrina
odonata,Brachydiplax sollaarti,lower,
odonata,Brachydiplax yunnanensis,lower,
odonata,Brachygonia oculata,lower,
odonata,Tetrathemis oculata,lower,Brachygonia oculata
odonata,Brachygonia ophelia,lower,
odonata,Brachygonia puella,lower,
odonata,Brachymesia furcata,lower,
odonata,Erythemis furcata,lower,Brachymesia furcata
odonata,Cannacria smithii,lower,Brachymesia furcata
odonata,Brachymesia australis,lower,Brachymesia furcata
odonata,Brachymesia gravida,lower,
odonata,Lepthemis gravida,lower,Brachymesia gravida
odonata,Brachymesia herbida,lower,
odonata,Libellula herbida,lower,Brachymesia herbida
odonata,Cannacria batesii,lower,Brachymesia herbida
odonata,Cannacria fumipennis,lower,Brachymesia herbida
odonata,Brachythemis contaminata,lower,
odonata,Libellula contaminata,lower,Brachythemis contaminata
odonata,Libellula truncatula,lower,Brachythemis contaminata
odonata,Sympetrum aureolum,lower,Brachythemis contaminata
odonata,Brachythemis fuscopalliata,lower,
odonata,Trithemis fuscopalliata,lower,Brachythemis fuscopalliata
odonata,Brachythemis impartita,lower,
odonata,Zonothrasys impartitus,lower,Brachythemis impartita
odonata,Libellula leucosticta,lower,Brachythemis impartita
odonata,Brachythemis lacustris,lower,
odonata,Trithemis lacustris,lower,Brachythemis lacustris
odonata,Termitophorba rufina,lower,Brachythemis lacustris
odonata,Brachythemis leucosticta,lower,
odonata,Libellula leucosticta,lower,Brachythemis leucosticta
odonata,Libellula unifasciata,lower,Brachythemis leucosticta
odonata,Brachythemis wilsoni,lower,
odonata,Bradinopyga cornuta,lower,
odonata,Bradinopyga subcancellata,lower,Bradinopyga cornuta
odonata,Bradinopyga geminata,lower,
odonata,Libellula geminata,lower,Bradinopyga geminata
odonata,Bradinopyga saintjohanni,lower,Bradinopyga geminata
odonata,Bradinopyga konkanensis,lower,
odonata,Bradinopyga strachani,lower,
odonata,Apeleutherus strachani,lower,Bradinopyga strachani
odonata,Brechmorhoga diplosema,lower,
odonata,Brechmorhoga flavoannulata,lower,
odonata,Brechmorhoga flavopunctata,lower,
odonata,Dythemis flavopunctata,lower,Brechmorhoga flavopunctata
odonata,Brechmorhoga innupta,lower,
odonata,Brechmorhoga latialata,lower,
odonata,Brechmorhoga mendax,lower,
odonata,Dythemis mendax,lower,Brechmorhoga mendax
odonata,Brechmorhoga neblinae,lower,
odonata,Brechmorhoga nubecula,lower,
odonata,Libellula nubecula,lower,Brechmorhoga nubecula
odonata,Macrothemis catharina,lower,Brechmorhoga nubecula
odonata,Brechmorhoga pertinax,lower,
odonata,Dythemis pertinax,lower,Brechmorhoga pertinax
odonata,Dythemis sallaei,lower,Brechmorhoga pertinax
odonata,Brechmorhoga pertinax,lower,Brechmorhoga pertinax
odonata,Brechmorhoga pertinax,lower,Brechmorhoga pertinax
odonata,Brechmorhoga praecox,lower,
odonata,Dythemis praecox,lower,Brechmorhoga praecox
odonata,Brechmorhoga grenadensis,lower,Brechmorhoga praecox
odonata,Brechmorhoga postlobata,lower,Brechmorhoga praecox
odonata,Scapanea archboldi,lower,Brechmorhoga praecox
odonata,Brechmorhoga praedatrix,lower,
odonata,Brechmorhoga rapax,lower,
odonata,Brechmorhoga rapax,lower,Brechmorhoga rapax
odonata,Nothemis apollinaris,lower,Brechmorhoga rapax
odonata,Brechmorhoga tepeaca,lower,
odonata,Brechmorhoga travassosi,lower,
odonata,Brechmorhoga vivax,lower,
odonata,Calophlebia interposita,lower,
odonata,Calophlebia karschi,lower,
odonata,Camacinia gigantea,lower,
odonata,Neurothemis gigantea,lower,Camacinia gigantea
odonata,Camacinia harterti,lower,
odonata,Camacinia harmandi,lower,Camacinia harterti
odonata,Camacinia othello,lower,
odonata,Cannaphila insularis,lower,
odonata,Misagria funerea,lower,Cannaphila insularis
odonata,Cannaphila mortoni,lower,
odonata,Cannaphila vibex,lower,
odonata,Libellula vibex,lower,Cannaphila vibex
odonata,Libellula merida,lower,Cannaphila vibex
odonata,Carajathemis simone,lower,
odonata,Celebophlebia carolinae,lower,
odonata,Celebophlebia dactylogastra,lower,
odonata,Celebothemis delecollei,lower,
odonata,Celithemis amanda,lower,
odonata,Diplax amanda,lower,Celithemis amanda
odonata,Libellula pulchella,lower,Celithemis amanda
odonata,Celithemis bertha,lower,
odonata,Celithemis bertha,lower,Celithemis bertha
odonata,Celithemis elisa,lower,
odonata,Diplax elisa,lower,Celithemis elisa
odonata,Celithemis eponina,lower,
odonata,Libellula eponina,lower,Celithemis eponina
odonata,Libellula camilla,lower,Celithemis eponina
odonata,Libellula lucilla,lower,Celithemis eponina
odonata,Celithemis fasciata,lower,
odonata,Celithemis monomelaena,lower,Celithemis fasciata
odonata,Celithemis martha,lower,
odonata,Celithemis ornata,lower,
odonata,Libellula ornata,lower,Celithemis ornata
odonata,Celithemis verna,lower,
odonata,Chalcostephia flavifrons,lower,
odonata,Libellula coronata,lower,Chalcostephia flavifrons
odonata,Corduliops metallica,lower,Chalcostephia flavifrons
odonata,Chalcostephia metallifrons,lower,Chalcostephia flavifrons
odonata,Chalybeothemis chini,lower,
odonata,Chalybeothemis fluviatilis,lower,
odonata,Chalybeothemis pruinosa,lower,
odonata,Cratilla lineata,lower,
odonata,Orthemis lineata,lower,Cratilla lineata
odonata,Cratilla lineata,lower,Cratilla lineata
odonata,Cratilla metallica,lower,
odonata,Orthemis metallica,lower,Cratilla metallica
odonata,Crocothemis brevistigma,lower,
odonata,Crocothemis chaldaeorum,lower,
odonata,Crocothemis crocea,lower,
odonata,Crocothemis divisa,lower,
odonata,Beblecia adolescens,lower,Crocothemis divisa
odonata,Crocothemis ikutana,lower,Crocothemis divisa
odonata,Crocothemis erythraea,lower,
odonata,Libellula erythrea,lower,Crocothemis erythraea
odonata,Libellula ferruginata,lower,Crocothemis erythraea
odonata,Libellula victoria,lower,Crocothemis erythraea
odonata,Libellula rubra,lower,Crocothemis erythraea
odonata,Libellula ferruginea,lower,Crocothemis erythraea
odonata,Libellula coccinea,lower,Crocothemis erythraea
odonata,Libellula inquinata,lower,Crocothemis erythraea
odonata,Orthetrum lorti,lower,Crocothemis erythraea
odonata,Crocothemis nigrifrons,lower,
odonata,Orthetrum nigrifrons,lower,Crocothemis nigrifrons
odonata,Crocothemis papuana,lower,Crocothemis nigrifrons
odonata,Crocothemis sanguinolenta,lower,
odonata,Libellula sanguinolenta,lower,Crocothemis sanguinolenta
odonata,Libellula ferrugaria,lower,Crocothemis sanguinolenta
odonata,Crocothemis pygmaea,lower,Crocothemis sanguinolenta
odonata,Crocothemis arabica,lower,Crocothemis sanguinolenta
odonata,Crocothemis saxicolor,lower,
odonata,Crocothemis servilia,lower,
odonata,Libellula servilia,lower,Crocothemis servilia
odonata,Libellula ferruginea,lower,Crocothemis servilia
odonata,Libellula soror,lower,Crocothemis servilia
odonata,Crocothemis reticulata,lower,Crocothemis servilia
odonata,Crocothemis novaguineensis,lower,Crocothemis servilia
odonata,Rhodothemis flavostigma,lower,Crocothemis servilia
odonata,Crocothemis indica,lower,Crocothemis servilia
odonata,Crocothemis servilia,lower,Crocothemis servilia
odonata,Crocothemis striata,lower,
odonata,Cyanothemis simpsoni,lower,
odonata,Dasythemis esmeralda,lower,
odonata,Dasythemis essequiba,lower,
odonata,Dasythemis mincki,lower,
odonata,Malamarptis mincki,lower,Dasythemis mincki
odonata,Dasythemis mincki,lower,Dasythemis mincki
odonata,Dasythemis venosa,lower,
odonata,Libellula venosa,lower,Dasythemis venosa
odonata,Dasythemis liriopa,lower,Dasythemis venosa
odonata,Dasythemis macrostigma,lower,Dasythemis venosa
odonata,Deielia phaon,lower,
odonata,Trithemis phaon,lower,Deielia phaon
odonata,Deielia fasciata,lower,Deielia phaon
odonata,Leucorrhinia nebulifera,lower,Deielia phaon
odonata,Diastatops dimidiata,lower,
odonata,Libellula dimidiata,lower,Diastatops dimidiata
odonata,Libellula marginata,lower,Diastatops dimidiata
odonata,Diastatops emilia,lower,
odonata,Diastatops estherae,lower,
odonata,Diastatops intensa,lower,
odonata,Diastatops maxima,lower,
odonata,Diastatops nigra,lower,
odonata,Diastatops obscura,lower,
odonata,Libellula obscura,lower,Diastatops obscura
odonata,Diastatops tincta,lower,Diastatops obscura
odonata,Diastatops pullata,lower,
odonata,Libellula pullata,lower,Diastatops pullata
odonata,Diastatops fuliginea,lower,Diastatops pullata
odonata,Diplacina anthaxia,lower,
odonata,Diplacina antigone,lower,
odonata,Diplacina arsinoe,lower,
odonata,Diplacina bolivari,lower,
odonata,Diplacina braueri,lower,
odonata,Diplacina callirrhoe,lower,
odonata,Diplacina clymene,lower,
odonata,Diplacina cyrene,lower,
odonata,Diplacina dioxippe,lower,
odonata,Diplacina erigone,lower,
odonata,Diplacina fulgens,lower,
odonata,Diplacina guentherpetersi,lower,
odonata,Diplacina hippolyte,lower,
odonata,Diplacina holgerhungeri,lower,
odonata,Diplacina ismene,lower,
odonata,Diplacina lisa,lower,
odonata,Diplacina merope,lower,
odonata,Diplacina micans,lower,
odonata,Diplacina militaris,lower,
odonata,Diplacina nana,lower,
odonata,Diplacina olahi,lower,
odonata,Diplacina paragua,lower,
odonata,Diplacina paula,lower,
odonata,Diplacina persephone,lower,
odonata,Diplacina phoebe,lower,
odonata,Diplacina sanguinolenta,lower,
odonata,Diplacina smaragdina,lower,
odonata,Diplacina torrenticola,lower,
odonata,Diplacodes bipunctata,lower,
odonata,Libellula bipunctata,lower,Diplacodes bipunctata
odonata,Sympetrum novaezealandiae,lower,Diplacodes bipunctata
odonata,Diplax pacificus,lower,Diplacodes bipunctata
odonata,Diplacodes deminuta,lower,
odonata,Diplacodes exilis,lower,Diplacodes deminuta
odonata,Diplacodes okavangoensis,lower,Diplacodes deminuta
odonata,Diplacodes exilis,lower,
odonata,Diplacodes haematodes,lower,
odonata,Libellula haematodes,lower,Diplacodes haematodes
odonata,Libellula sanguinea,lower,Diplacodes haematodes
odonata,Trithemis rubra,lower,Diplacodes haematodes
odonata,Trithemis subhyalina,lower,Diplacodes haematodes
odonata,Diplacodes lefebvrii,lower,
odonata,Libellula lefebvrii,lower,Diplacodes lefebvrii
odonata,Libellula concinna,lower,Diplacodes lefebvrii
odonata,Libellula flavistyla,lower,Diplacodes lefebvrii
odonata,Libellula parvula,lower,Diplacodes lefebvrii
odonata,Libellula tetra,lower,Diplacodes lefebvrii
odonata,Libellula morio,lower,Diplacodes lefebvrii
odonata,Diplacodes unimacula,lower,Diplacodes lefebvrii
odonata,Diplacodes spinulosa,lower,Diplacodes lefebvrii
odonata,Diplacodes limbata,lower,Diplacodes lefebvrii
odonata,Diplacodes luminans,lower,
odonata,Sympetrum luminans,lower,Diplacodes luminans
odonata,Philonomon erlangeri,lower,Diplacodes luminans
odonata,Diplacodes melanopsis,lower,
odonata,Diplax melanopsis,lower,Diplacodes melanopsis
odonata,Diplacodes nebulosa,lower,
odonata,Libellula nebulosa,lower,Diplacodes nebulosa
odonata,Diplacodes pumila,lower,
odonata,Diplacodes trivialis,lower,
odonata,Libellula trivialis,lower,Diplacodes trivialis
odonata,"Syn? Libellula braminea Fabricius, 1798",lower,Diplacodes trivialis
odonata,Libellula phalerata,lower,Diplacodes trivialis
odonata,Diplacodes remota,lower,Diplacodes trivialis
odonata,Dythemis fugax,lower,
odonata,Dythemis maya,lower,
odonata,Dythemis nigra,lower,
odonata,Dythemis multipunctata,lower,Dythemis nigra
odonata,Dythemis nigrescens,lower,
odonata,Dythemis rufinervis,lower,
odonata,Libellula rufinervis,lower,Dythemis rufinervis
odonata,Libellula conjuncta,lower,Dythemis rufinervis
odonata,Libellula vinosa,lower,Dythemis rufinervis
odonata,Dythemis sterilis,lower,
odonata,Libellula tesselata,lower,Dythemis sterilis
odonata,Dythemis broadwayi,lower,Dythemis sterilis
odonata,Dythemis multipunctata,lower,Dythemis sterilis
odonata,Dythemis velox,lower,
odonata,Edonis helena,lower,
odonata,Elasmothemis alcebiadesi,lower,
odonata,Dythemis alcebiadesi,lower,Elasmothemis alcebiadesi
odonata,Elasmothemis aliciae,lower,
odonata,Elasmothemis cannacrioides,lower,
odonata,Dythemis cannacrioides,lower,Elasmothemis cannacrioides
odonata,Elasmothemis constricta,lower,
odonata,Dythemis constricta,lower,Elasmothemis constricta
odonata,Macrothemis willinki,lower,Elasmothemis constricta
odonata,Elasmothemis kiautai,lower,
odonata,Dythemis kiautai,lower,Elasmothemis kiautai
odonata,Elasmothemis rufa,lower,
odonata,Elasmothemis schubarti,lower,
odonata,Dythemis schubarti,lower,Elasmothemis schubarti
odonata,Elasmothemis williamsoni,lower,
odonata,Dythemis williamsoni,lower,Elasmothemis williamsoni
odonata,Eleuthemis buettikoferi,lower,
odonata,Eleuthemis eogaster,lower,
odonata,Eleuthemis libera,lower,
odonata,Eleuthemis quadrigutta,lower,
odonata,Eleuthemis umbrina,lower,
odonata,Elga leptostyla,lower,
odonata,Elga santosi,lower,Elga leptostyla
odonata,Elga newtonsantosi,lower,
odonata,Epithemis mariae,lower,
odonata,Amphithemis mariae,lower,Epithemis mariae
odonata,Erythemis attala,lower,
odonata,Libellula attala,lower,Erythemis attala
odonata,Libellula annulata,lower,Erythemis attala
odonata,Libellula annulosa,lower,Erythemis attala
odonata,Libellula mithra,lower,Erythemis attala
odonata,Erythemis carmelita,lower,
odonata,Erythemis collocata,lower,
odonata,Mesothemis collocata,lower,Erythemis collocata
odonata,Erythemis credula,lower,
odonata,Diplax credula,lower,Erythemis credula
odonata,Erythemis haematogastra,lower,
odonata,Libellula haematogastra,lower,Erythemis haematogastra
odonata,Erythemis mithroides,lower,
odonata,Mesothemis mithroides,lower,Erythemis mithroides
odonata,Erythemis peruviana,lower,
odonata,Libellula peruviana,lower,Erythemis peruviana
odonata,"Syn? Libellula rubriventris Blanchard in d'Orbigny, 1843",lower,Erythemis peruviana
odonata,Libellula bicolor,lower,Erythemis peruviana
odonata,Erythemis plebeja,lower,
odonata,Libellula plebeja,lower,Erythemis plebeja
odonata,Lepthemis verbenata,lower,Erythemis plebeja
odonata,Erythemis simplicicollis,lower,
odonata,Libellula simplicicollis,lower,Erythemis simplicicollis
odonata,"Syn? Libellula imbuta Say, 1840 (nec Burmeister, 1839)",lower,Erythemis simplicicollis
odonata,Libellula caerulans,lower,Erythemis simplicicollis
odonata,Libellula maculiventris,lower,Erythemis simplicicollis
odonata,Mesothemis gundlachii,lower,Erythemis simplicicollis
odonata,Erythemis vesiculosa,lower,
odonata,Libellula vesiculosa,lower,Erythemis vesiculosa
odonata,Libellula acuta,lower,Erythemis vesiculosa
odonata,Erythrodiplax abjecta,lower,
odonata,Libellula abjecta,lower,Erythrodiplax abjecta
odonata,Erythrodiplax ponderosa,lower,Erythrodiplax abjecta
odonata,Erythrodiplax acantha,lower,
odonata,Erythrodiplax amazonica,lower,
odonata,Erythrodiplax lenti,lower,Erythrodiplax amazonica
odonata,Erythrodiplax ana,lower,
odonata,Erythrodiplax anatoidea,lower,
odonata,Erythrodiplax andagoya,lower,
odonata,Erythrodiplax angustipennis,lower,
odonata,Erythrodiplax anomala,lower,
odonata,Libellula anomala,lower,Erythrodiplax anomala
odonata,Erythrodiplax atroterminata,lower,
odonata,Erythrodiplax attenuata,lower,
odonata,"Trithemis? attenuata Kirby, 1889",lower,Erythrodiplax attenuata
odonata,Erythrodiplax attenuata,lower,Erythrodiplax attenuata
odonata,Erythrodiplax avittata,lower,
odonata,Erythrodiplax basalis,lower,
odonata,Micrathyria basalis,lower,Erythrodiplax basalis
odonata,"Syn? Libellula erratica Erichson in Schomburgk, 1848",lower,Erythrodiplax basalis
odonata,Erythrodiplax basifusca,lower,
odonata,Trithemis basifusca,lower,Erythrodiplax basifusca
odonata,Erythrodiplax berenice,lower,
odonata,Libellula berenice,lower,Erythrodiplax berenice
odonata,Libellula histrio,lower,Erythrodiplax berenice
odonata,Dythemis naeva,lower,Erythrodiplax berenice
odonata,Erythrodiplax branconensis,lower,
odonata,Erythrodiplax bromeliicola,lower,
odonata,Erythrodiplax connata,lower,Erythrodiplax bromeliicola
odonata,Erythrodiplax castanea,lower,
odonata,Libellula castanea,lower,Erythrodiplax castanea
odonata,Erythrodiplax cauca,lower,
odonata,Erythrodiplax chromoptera,lower,
odonata,Erythrodiplax cleopatra,lower,
odonata,Erythrodiplax clitella,lower,
odonata,Erythrodiplax connata,lower,
odonata,Libellula connata,lower,Erythrodiplax connata
odonata,Libellula communis,lower,Erythrodiplax connata
odonata,Libellula chloropleura,lower,Erythrodiplax connata
odonata,Libellula leontina,lower,Erythrodiplax connata
odonata,Erythrodiplax corallina,lower,
odonata,Libellula corallina,lower,Erythrodiplax corallina
odonata,Libellula plebeia,lower,Erythrodiplax corallina
odonata,Erythrodiplax nutrina,lower,Erythrodiplax corallina
odonata,Sympetrum medium,lower,Erythrodiplax corallina
odonata,Erythrodiplax diversa,lower,
odonata,Nadiplax diversa,lower,Erythrodiplax diversa
odonata,Erythrodiplax famula,lower,
odonata,Libellula famula,lower,Erythrodiplax famula
odonata,Erythrodiplax ochracea,lower,Erythrodiplax famula
odonata,Erythrodiplax fervida,lower,
odonata,Libellula fervida,lower,Erythrodiplax fervida
odonata,Libellula justina,lower,Erythrodiplax fervida
odonata,Erythrodiplax fulva,lower,
odonata,Erythrodiplax funerea,lower,
odonata,Libellula funerea,lower,Erythrodiplax funerea
odonata,Neurothemis affinis,lower,Erythrodiplax funerea
odonata,Trithemis tyleri,lower,Erythrodiplax funerea
odonata,Erythrodiplax fusca,lower,
odonata,Libellula fusca,lower,Erythrodiplax fusca
odonata,Libellula incompta,lower,Erythrodiplax fusca
odonata,Erythrodiplax gomesi,lower,
odonata,Erythrodiplax hyalina,lower,
odonata,Erythrodiplax ines,lower,
odonata,Erythrodiplax juliana,lower,
odonata,Erythrodiplax justiniana,lower,
odonata,Libellula justiniana,lower,Erythrodiplax justiniana
odonata,"Syn? Diplax portoricana Kolbe, 1888",lower,Erythrodiplax justiniana
odonata,Erythrodiplax kimminsi,lower,
odonata,Erythrodiplax laselva,lower,
odonata,Erythrodiplax latimaculata,lower,
odonata,Erythrodiplax lativittata,lower,
odonata,Erythrodiplax laurentia,lower,
odonata,Erythrodiplax leticia,lower,
odonata,Erythrodiplax longitudinalis,lower,
odonata,Anatya longitudinalis,lower,Erythrodiplax longitudinalis
odonata,Erythrodiplax luteofrons,lower,
odonata,Erythrodiplax lygaea,lower,
odonata,Erythrodiplax maculosa,lower,
odonata,Nannophya maculosa,lower,Erythrodiplax maculosa
odonata,Diplacodes friedericella,lower,Erythrodiplax maculosa
odonata,Erythrodiplax media,lower,
odonata,Erythrodiplax melanica,lower,
odonata,Erythrodiplax melanorubra,lower,
odonata,Erythrodiplax minuscula,lower,
odonata,Libellula minuscula,lower,Erythrodiplax minuscula
odonata,Erythrodiplax nataliae,lower,
odonata,Erythrodiplax nigricans,lower,
odonata,Libellula nigricans,lower,Erythrodiplax nigricans
odonata,Libellula vilis,lower,Erythrodiplax nigricans
odonata,Erythrodiplax nivea,lower,
odonata,Erythrodiplax ochracea,lower,
odonata,Libellula ochracea,lower,Erythrodiplax ochracea
odonata,Libellula distinguenda,lower,Erythrodiplax ochracea
odonata,Erythrodiplax pallida,lower,
odonata,Micrathyria pallida,lower,Erythrodiplax pallida
odonata,Erythrodiplax paraguayensis,lower,
odonata,Diplacodes paraguayensis,lower,Erythrodiplax paraguayensis
odonata,Erythrodiplax parvimaculata,lower,
odonata,Erythrodiplax solimaea,lower,
odonata,Erythrodiplax tenuis,lower,
odonata,Erythrodiplax transversa,lower,
odonata,Erythrodiplax umbrata,lower,
odonata,Libellula umbrata,lower,Erythrodiplax umbrata
odonata,Libellula unifasciata,lower,Erythrodiplax umbrata
odonata,Libellula fallax,lower,Erythrodiplax umbrata
odonata,Libellula ruralis,lower,Erythrodiplax umbrata
odonata,Libellula subfasciata,lower,Erythrodiplax umbrata
odonata,Libellula tripartita,lower,Erythrodiplax umbrata
odonata,Libellula flavicans,lower,Erythrodiplax umbrata
odonata,Libellula fuscofasciata,lower,Erythrodiplax umbrata
odonata,Trithemis montezuma,lower,Erythrodiplax umbrata
odonata,Erythrodiplax unimaculata,lower,
odonata,Libellula unimaculata,lower,Erythrodiplax unimaculata
odonata,Libellula pulla,lower,Erythrodiplax unimaculata
odonata,Micrathyria hemimelaena,lower,Erythrodiplax unimaculata
odonata,Trithemis erichsoni,lower,Erythrodiplax unimaculata
odonata,Erythrodiplax venusta,lower,
odonata,Micrathyria venusta,lower,Erythrodiplax venusta
odonata,"Syn? Libellula erratica Erichson in Schomburgk, 1848",lower,Erythrodiplax venusta
odonata,Fylgia amazonica,lower,
odonata,Nannothemis semiaurea,lower,Fylgia amazonica
odonata,Fylgia amazonica,lower,Fylgia amazonica
odonata,Garrisonia aurindae,lower,
odonata,Gynothemis aurea,lower,
odonata,Gynothemis pumila,lower,
odonata,Macrothemis pumila,lower,Gynothemis pumila
odonata,Macrothemis pumila,lower,Gynothemis pumila
odonata,Gynothemis uniseta,lower,
odonata,Gynothemis venipunctata,lower,
odonata,Hadrothemis camarensis,lower,
odonata,Orthetrum camarensis,lower,Hadrothemis camarensis
odonata,Hadrothemis coacta,lower,
odonata,Thermorthemis coacta,lower,Hadrothemis coacta
odonata,Hadrothemis defecta,lower,
odonata,Thermorthemis defecta,lower,Hadrothemis defecta
odonata,Hadrothemis pseudodefecta,lower,Hadrothemis defecta
odonata,Hadrothemis infesta,lower,
odonata,Archiclops infestus,lower,Hadrothemis infesta
odonata,Hadrothemis scabrifrons,lower,
odonata,Hadrothemis versuta,lower,
odonata,Thermorthemis versuta,lower,Hadrothemis versuta
odonata,Hadrothemis vrijdaghi,lower,
odonata,Hemistigma affine,lower,
odonata,Libellula affinis,lower,Hemistigma affine
odonata,Hemistigma ouvirandrae,lower,Hemistigma affine
odonata,Hemistigma decorata,lower,Hemistigma affine
odonata,Hemistigma albipunctum,lower,
odonata,Libellula albipuncta,lower,Hemistigma albipunctum
odonata,Hemistigma diffinis,lower,Hemistigma albipunctum
odonata,Hemistigma unilineatus,lower,Hemistigma albipunctum
odonata,Hemistigma neurothemoides,lower,Hemistigma albipunctum
odonata,Huonia arborophila,lower,
odonata,Huonia aruana,lower,
odonata,Huonia daphne,lower,
odonata,Huonia epinephela,lower,
odonata,Huonia ferentina,lower,
odonata,Huonia hylophila,lower,
odonata,Huonia hypsophila,lower,
odonata,Huonia melvillensis,lower,
odonata,Huonia moerens,lower,
odonata,Huonia oreophila,lower,
odonata,Huonia rheophila,lower,
odonata,Huonia silvicola,lower,
odonata,Huonia thais,lower,
odonata,Huonia thalassophila,lower,
odonata,Huonia thisbe,lower,
odonata,Hydrobasileus brevistylus,lower,
odonata,Tramea brevistyla,lower,Hydrobasileus brevistylus
odonata,Hydrobasileus croceus,lower,
odonata,Tramea crocea,lower,Hydrobasileus croceus
odonata,Hydrobasileus extraneus,lower,Hydrobasileus croceus
odonata,Hydrobasileus vittatus,lower,
odonata,Hylaeothemis apicalis,lower,
odonata,Hylaeothemis indica,lower,Hylaeothemis apicalis
odonata,Hylaeothemis clementia,lower,
odonata,Hylaeothemis fruhstorferi,lower,
odonata,Tetrathemis fruhstorferi,lower,Hylaeothemis fruhstorferi
odonata,Hylaeothemis gardeneri,lower,
odonata,Hypothemis hageni,lower,
odonata,Idiataphe amazonica,lower,
odonata,Ephidatia amazonica,lower,Idiataphe amazonica
odonata,Idiataphe batesi,lower,
odonata,Ephidatia batesi,lower,Idiataphe batesi
odonata,Idiataphe cubensis,lower,
odonata,Macromia cubensis,lower,Idiataphe cubensis
odonata,Idiataphe longipes,lower,
odonata,Erythemis longipes,lower,Idiataphe longipes
odonata,Indothemis carnatica,lower,
odonata,Libellula carnatica,lower,Indothemis carnatica
odonata,Libellula caesia,lower,Indothemis carnatica
odonata,Diplax meridionalis,lower,Indothemis carnatica
odonata,Indothemis analis,lower,Indothemis carnatica
odonata,Indothemis limbata,lower,
odonata,Trithemis limbata,lower,Indothemis limbata
odonata,Ladona deplanata,lower,
odonata,Libellula deplanata,lower,Ladona deplanata
odonata,Ladona exusta,lower,
odonata,Libellula exusta,lower,Ladona exusta
odonata,Ladona julia,lower,
odonata,Libellula julia,lower,Ladona julia
odonata,Lanthanusa bilineata,lower,
odonata,Lanthanusa cochlear,lower,
odonata,Lanthanusa cyclopica,lower,
odonata,Lanthanusa donaldi,lower,
odonata,Lanthanusa lamberti,lower,
odonata,Lanthanusa richardi,lower,
odonata,Lanthanusa sufficiens,lower,
odonata,Lathrecista asiatica,lower,
odonata,Libellula asiatica,lower,Lathrecista asiatica
odonata,Libellula pectoralis,lower,Lathrecista asiatica
odonata,Agrionoptera festa,lower,Lathrecista asiatica
odonata,Agrionoptera simulans,lower,Lathrecista asiatica
odonata,Lathrecista terminalis,lower,Lathrecista asiatica
odonata,Lathrecista pectoralis,lower,Lathrecista asiatica
odonata,Leucorrhinia albifrons,lower,
odonata,Libellula albifrons,lower,Leucorrhinia albifrons
odonata,Libellula leucorhinus,lower,Leucorrhinia albifrons
odonata,Libellula aurata,lower,Leucorrhinia albifrons
odonata,Leucorrhinia polimaculata,lower,Leucorrhinia albifrons
odonata,Leucorrhinia obensis,lower,Leucorrhinia albifrons
odonata,Leucorrhinia borealis,lower,
odonata,Leucorrhinia caudalis,lower,
odonata,Libellula caudalis,lower,Leucorrhinia caudalis
odonata,Libellula triedra,lower,Leucorrhinia caudalis
odonata,Libellula hellmanni,lower,Leucorrhinia caudalis
