label,pattern,attr,replace
odonata,Aeschna picta,lower,Aeshna juncea
odonata,Aeschna pilosa,lower,Brachytron pratense
odonata,Aeschna propinqua,lower,Aeshna verticalis
odonata,Aeschna quadriguttata,lower,Boyeria vinosa
odonata,Aeschna quadrilateralis,lower,Tetracanthagyna waterhousei
odonata,Aeschna reticulata,lower,Staurophlebia reticulata
odonata,Aeschna rustica,lower,Aeshna juncea
odonata,Aeschna serpentina,lower,Ophiogomphus cecilia
odonata,Aeschna tahitensis,lower,Anaciaeschna jaspidea
odonata,Aeschna translucidata,lower,Aeshna crenata
odonata,Aeschna uncata,lower,Onychogomphus uncatus
odonata,Aeschna unicolor,lower,Andaeschna unicolor
odonata,Aeschna virens,lower,Aeshna viridis
odonata,Aeschna virens,lower,Coryphaeschna viriditas
odonata,Aeschna yamaskanensis,lower,Neurocordulia yamaskanensis
odonata,Aeschnophlebia anisoptera,lower,
odonata,Aeschnophlebia kolthoffi,lower,Aeschnophlebia longistigma
odonata,Aeschnophlebia longistigma,lower,
odonata,Aeschnophlebia optata,lower,Planaeschna milnei
odonata,Aeschnophlebia zygoptera,lower,Aeschnophlebia longistigma
odonata,Aeschnosoma auripennis,lower,
odonata,Aeschnosoma elegans,lower,
odonata,Aeschnosoma forcipula,lower,
odonata,Aeschnosoma hamadae,lower,
odonata,Aeschnosoma heliophila,lower,
odonata,Aeschnosoma louissiriusi,lower,
odonata,Aeschnosoma marizae,lower,
odonata,Aeschnosoma peruviana,lower,Aeschnosoma forcipula
odonata,Aeschnosoma pseudoforcipula,lower,
odonata,Aeschnosoma rustica,lower,Schizocordulia rustica
odonata,Aeshna absoluta,lower,Rhionaeschna absoluta
odonata,Aeshna affinis,lower,
odonata,Aeshna africana,lower,Gynacantha africana
odonata,Aeshna andresi,lower,Andaeschna andresi
odonata,Aeshna annulata,lower,
odonata,Aeshna annulata,lower,Cordulegaster boltonii
odonata,Aeshna antehumeralis,lower,Aeshna isoceles
odonata,Aeshna arctica,lower,Somatochlora arctica
odonata,Aeshna athalia,lower,
odonata,Aeshna baicalensis,lower,Aeshna juncea
